1;2;2a;2b;3;4.0;5;6;12;13;14;15;16;17;18;19;20
Schlüsselzahl der Tat;Straftat;Gemeindeschlüssel;Stadt-/Landkreis;erfasste Fälle;HZ;Versuche - Anzahl;Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;aufgeklärte Fälle;Aufklärungsquote;Tatverdächtige insgesamt;Tatverdächtige - männlich;Tatverdächtige - weiblich;Nichtdeutsche Tatverdächtige - Anzahl;Nichtdeutsche Tatverdächtige - Anteil in %
------;Straftaten insgesamt;1001;Flensburg;9754;11615.9;809;8.3;18;12;5450;55.9;3891;2939;952;1256;32.3
------;Straftaten insgesamt;1002;Kiel;24380;10093.9;1959;8;39;11;11380;46.7;8058;6044;2014;1480;18.4
------;Straftaten insgesamt;1003;Lübeck;24907;11695.7;1673;6.7;27;21;12923;51.9;8751;6482;2269;1718;19.6
------;Straftaten insgesamt;1004;Neumünster;13078;16971.6;794;6.1;19;9;8899;68;7429;5282;2147;4570;61.5
------;Straftaten insgesamt;1051;Dithmarschen;7189;5418.9;492;6.8;11;7;3701;51.5;2787;2080;707;263;9.4
------;Straftaten insgesamt;1053;Herzogtum Lauenburg;10774;5699.2;970;9;14;16;5443;50.5;4328;3283;1045;731;16.9
------;Straftaten insgesamt;1054;Nordfriesland;9190;5675.5;552;6;16;34;4736;51.5;3516;2692;824;383;10.9
------;Straftaten insgesamt;1055;Ostholstein;14109;7131.7;1069;7.6;14;15;7107;50.4;5772;4483;1289;1417;24.5
------;Straftaten insgesamt;1056;Pinneberg;20355;6757.5;1497;7.4;27;23;9716;47.7;7488;5744;1744;1735;23.2
------;Straftaten insgesamt;1057;Plön;6353;5016.5;529;8.3;7;7;3065;48.2;2512;1907;605;233;9.3
------;Straftaten insgesamt;1058;Rendsburg-Eckernförde;15047;5613.0;1142;7.6;20;28;8131;54;5491;4159;1332;681;12.4
------;Straftaten insgesamt;1059;Schleswig-Flensburg;10118;5185.1;627;6.2;13;12;6103;60.3;5205;4100;1105;1991;38.3
------;Straftaten insgesamt;1060;Segeberg;15823;6011.7;1313;8.3;17;25;7262;45.9;6188;4716;1472;1045;16.9
------;Straftaten insgesamt;1061;Steinburg;7805;6003.1;555;7.1;12;10;3959;50.7;2882;2180;702;338;11.7
------;Straftaten insgesamt;1062;Stormarn;13419;5718.1;1270;9.5;19;15;5772;43;4822;3788;1034;898;18.6
------;Straftaten insgesamt;2000;Hamburg;239541;13716.7;16998;7.1;323;150;104990;43.8;75051;57825;17226;29715;39.6
