,kreis_key,kreis_name,income_pp_2000,income_pp_2001,income_pp_2002,income_pp_2003,income_pp_2004,income_pp_2005,income_pp_2006,income_pp_2007,income_pp_2008,income_pp_2009,income_pp_2010,income_pp_2011,income_pp_2012,income_pp_2013,income_pp_2014,income_pp_2015,income_pp_2016,income_pp_2017,income_pp_2018,income_2000,income_2001,income_2002,income_2003,income_2004,income_2005,income_2006,income_2007,income_2008,income_2009,income_2010,income_2011,income_2012,income_2013,income_2014,income_2015,income_2016,income_2017,income_2018,crimes_2013,crimes_2014,crimes_2015,crimes_2016,crimes_2017,crimes_2018,crimes_2019,crimes_pp_2013,crimes_pp_2014,crimes_pp_2015,crimes_pp_2016,crimes_pp_2017,crimes_pp_2018,crimes_pp_2019,fraud_pp_2013,fraud_pp_2014,fraud_pp_2015,fraud_pp_2016,fraud_pp_2017,fraud_pp_2018,fraud_pp_2019,population_2008,population_2009,population_2010,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_density_2008,population_density_2009,population_density_2010,population_density_2011,population_density_2012,population_density_2013,population_density_2014,population_density_2015,population_density_2016,population_density_2017,population_density_2018,population_density_2019,border_vic,prop_abitur_2006,prop_abitur_2007,prop_abitur_2008,prop_abitur_2009,prop_abitur_2010,prop_abitur_2011,prop_abitur_2012,prop_abitur_2013,prop_abitur_2014,prop_abitur_2015,prop_abitur_2016,prop_abitur_2017,prop_abitur_2018,prop_abitur_2019,prop_no_haupt_2006,prop_no_haupt_2007,prop_no_haupt_2008,prop_no_haupt_2009,prop_no_haupt_2010,prop_no_haupt_2011,prop_no_haupt_2012,prop_no_haupt_2013,prop_no_haupt_2014,prop_no_haupt_2015,prop_no_haupt_2016,prop_no_haupt_2017,prop_no_haupt_2018,prop_no_haupt_2019,avg_hh
58,09261,Landshut,18417.0,18651.0,18683.0,19143.0,19532.0,19659.0,19836.0,20043.0,20474.0,20385.0,21197.0,21807.0,22452.0,24651.0,23221.0,23755.0,23658.0,23870.0,24526.0,1080198.0,1103288.0,1117599.0,1152528.0,1180613.0,1198990.0,1223460.0,1248892.0,1282848.0,1278365.0,1336227.0,1391043.0,1454886.0,1620857.0,1552194.0,1623913.0,1646997.0,1685420.0,1760965.0,6815.0,6950.0,7734.0,6448.0,5423.0,5506.0,5584.0,0.1036486137092971,0.103973430674406,0.1131363370392042,0.0926197247838202,0.0768032403801215,0.0766863048231869,0.0765896746584736,0.0094751410624933,0.0109359104781281,0.0097717963721474,0.0087477376540549,0.0082850628106898,0.0067688965027368,0.0076809129313655,62636.0,62633.0,62965.0,63789.0,64800.0,65751.0,66844.0,68360.0,69618.0,70609.0,71799.0,72908.0,951.6,953.3,961.2,976.3,992.1,1005.6,1025.8,1051.7,1063.7,1081.5,1099.9,1115.2,94.6754885068168,21.5,25.2,30.6,29.1,33.1,48.3,30.3,31.5,31.5,34.5,32.6,33.9,31.6,32.6,6.6,5.7,4.4,2.7,4.3,2.1,3.7,3.2,3.9,4.7,5.1,4.5,3.9,5.8,1.9590176707077636
59,14713,Leipzig,13254.0,13677.0,14134.0,14485.0,14793.0,14838.0,15308.0,15618.0,15901.0,16118.0,16442.0,16745.0,17053.0,17293.0,17354.0,17863.0,18261.0,18479.0,18825.0,6402253.0,6585320.0,6800802.0,6986340.0,7146452.0,7191114.0,7465709.0,7662643.0,7855780.0,8013601.0,8219011.0,8468157.0,8789921.0,9099459.0,9336852.0,9868706.0,10331628.0,10653527.0,11010802.0,70451.0,79235.0,73614.0,88615.0,79383.0,72045.0,71696.0,0.1338863549980996,0.1472712031686495,0.1332437970156169,0.1566244830145993,0.1376900581752334,0.123170900586235,0.1214155437501375,0.0230615735461801,0.0255659165720297,0.0225186252434494,0.0226324719855774,0.0179902659687026,0.0153200699584044,0.0141303740383166,512192.0,516572.0,518562.0,505713.0,515441.0,526200.0,538021.0,552476.0,565780.0,576534.0,584919.0,590501.0,1733.5,1744.9,1758.4,1715.2,1751.4,1787.4,1830.9,1882.0,1917.7,1954.3,1974.0,1991.8,113.80494020206667,33.0,38.2,42.2,44.7,34.6,34.4,34.6,34.6,35.9,39.2,38.5,40.1,40.3,38.9,11.7,11.6,11.2,10.2,13.3,14.3,13.2,14.4,11.7,10.8,10.8,9.7,11.2,10.8,1.7742100401238268
60,05316,Leverkusen,16158.0,16770.0,16900.0,17032.0,17163.0,17066.0,17103.0,17066.0,17628.0,17552.0,18157.0,18638.0,19162.0,19408.0,19588.0,20172.0,20543.0,21128.0,21756.0,2585873.0,2682308.0,2694898.0,2720579.0,2751538.0,2731693.0,2733884.0,2727625.0,2815770.0,2795525.0,2885178.0,2966464.0,3059144.0,3112553.0,3157230.0,3278174.0,3354633.0,3451207.0,3561559.0,14061.0,14786.0,13958.0,13218.0,12570.0,11964.0,11037.0,0.0876768533356612,0.0917359473880134,0.0858879850351354,0.0809430496019595,0.0769536869815421,0.0730813399467344,0.0673875348019342,0.0129884706278488,0.0134508003474376,0.0109159826230355,0.0088916105327617,0.0102482475741528,0.0088205829892247,0.0075404190885556,161296.0,160937.0,160572.0,159160.0,159650.0,160373.0,161180.0,162514.0,163300.0,163345.0,163708.0,163784.0,2045.9,2036.2,2038.4,2020.7,2027.7,2039.0,2048.2,2072.9,2068.1,2074.0,2077.3,2075.9,106.36096131890385,34.2,34.7,37.0,40.1,39.2,44.7,47.6,50.7,44.3,47.0,46.3,44.9,46.3,42.7,4.8,5.0,4.7,3.4,4.8,2.4,2.8,5.7,3.7,3.6,3.3,3.8,5.3,5.0,2.0666710345279435
61,01003,Lübeck,14467.0,14977.0,15191.0,15890.0,16157.0,16538.0,16697.0,16921.0,17042.0,17047.0,17024.0,17351.0,17823.0,17936.0,18182.0,19008.0,19122.0,19658.0,20120.0,3087470.0,3197620.0,3242658.0,3386096.0,3431350.0,3504820.0,3532982.0,3578121.0,3601068.0,3587403.0,3577055.0,3652388.0,3764155.0,3808498.0,3885301.0,4093123.0,4139659.0,4256285.0,4361215.0,24526.0,24907.0,22881.0,25647.0,23614.0,22685.0,21768.0,0.1155056137442543,0.1165572397268928,0.106256704607197,0.1184711963526004,0.1090640371336858,0.10465588351987,0.1003762726870296,0.010290294627383,0.0107492664573281,0.0105973427697051,0.010859975148164,0.0102348567073874,0.0098635344485555,0.0107025601298509,211355.0,210034.0,210063.0,210502.0,211196.0,212336.0,213689.0,215337.0,216483.0,216515.0,216758.0,216864.0,984.6,979.5,981.4,983.5,988.3,994.2,1001.0,1009.5,1011.7,1009.9,1014.0,1010.9,48.956270606945225,23.6,24.5,27.0,27.7,29.7,28.9,31.2,30.7,33.4,34.0,48.3,36.8,39.7,38.2,12.2,10.7,9.8,7.7,8.7,9.7,9.6,8.6,11.5,9.6,7.5,11.1,10.0,11.8,1.9008773618636376
62,07314,Ludwigshafen am Rhein,14490.0,15045.0,15147.0,15483.0,15860.0,15993.0,16411.0,16773.0,17042.0,17410.0,17500.0,17791.0,17936.0,18131.0,18281.0,18888.0,19098.0,19394.0,19842.0,2310967.0,2384280.0,2396686.0,2447476.0,2509497.0,2529446.0,2591714.0,2646976.0,2683153.0,2731418.0,2747551.0,2810760.0,2859110.0,2916323.0,2973891.0,3102886.0,3163927.0,3249567.0,3368704.0,18354.0,18154.0,17655.0,16487.0,16117.0,16528.0,16220.0,0.1141070196271036,0.1115967419701859,0.107472226449551,0.0995171123317438,0.0961870147231721,0.0973500845216428,0.0944907577319888,0.0190240536155027,0.0202305209774089,0.0198752092527773,0.0179392768757167,0.0174266974617895,0.0160384971050601,0.0162941214165457,163605.0,163386.0,163805.0,157991.0,159408.0,160849.0,162675.0,164275.0,165670.0,167559.0,169779.0,171657.0,2107.9,2106.3,2119.3,2045.6,2065.5,2082.8,2112.6,2124.0,2151.9,2176.1,2209.2,2224.6,73.72957686681659,25.0,27.9,28.3,28.9,32.3,35.9,33.0,35.9,32.4,34.4,36.0,35.6,33.2,34.4,11.7,15.0,12.4,9.4,8.5,9.9,8.9,9.0,11.0,11.0,11.3,14.2,13.3,13.2,2.112367110752254
63,15003,Magdeburg,12768.0,13234.0,13571.0,13838.0,13968.0,14190.0,14517.0,14718.0,15192.0,15696.0,15971.0,16224.0,16619.0,16884.0,17192.0,17654.0,18061.0,18541.0,18904.0,2972629.0,3035240.0,3079189.0,3121898.0,3138147.0,3196745.0,3290889.0,3341522.0,3448449.0,3562635.0,3634334.0,3706500.0,3812757.0,3891235.0,3982642.0,4131386.0,4279096.0,4418417.0,4510295.0,30490.0,30802.0,28440.0,28354.0,27143.0,26877.0,24584.0,0.1322931536448955,0.1329598038538573,0.1215306711108262,0.1196724771029418,0.1138992979643904,0.112650259023924,0.1032372937584774,0.0206271450451896,0.0208146280820498,0.0136444245027028,0.0126239817667665,0.0120474849668704,0.0109142119469545,0.0098727171178888,229857.0,229878.0,230694.0,228460.0,229417.0,230473.0,231664.0,234015.0,236930.0,238307.0,238588.0,238131.0,1144.7,1147.8,1151.9,1138.9,1143.9,1149.4,1155.8,1172.8,1184.7,1186.4,1187.5,1181.9,214.55449691713275,33.7,50.3,43.4,45.2,38.6,36.1,37.8,36.2,38.4,40.3,40.4,38.5,38.7,36.8,11.5,7.4,10.9,9.7,11.0,13.4,11.4,9.7,9.1,11.1,9.7,10.5,11.1,11.6,1.8223665177279889
64,07315,Mainz,17111.0,17861.0,17688.0,18045.0,18479.0,18465.0,18385.0,18611.0,18765.0,19379.0,19432.0,19828.0,21112.0,19968.0,20371.0,21081.0,21546.0,21868.0,22597.0,3134758.0,3291925.0,3288989.0,3358044.0,3438567.0,3517896.0,3598423.0,3677801.0,3719717.0,3838655.0,3865064.0,3972039.0,4262081.0,4063764.0,4188783.0,4393046.0,4560388.0,4686725.0,4883564.0,19540.0,20543.0,20810.0,20684.0,18686.0,18569.0,17440.0,0.0960139942607807,0.0999027379273452,0.0998632339179883,0.0977255331815132,0.0871877901632613,0.0859222447412014,0.0800558187359994,0.0176598922913636,0.021918008072752,0.0203517527653142,0.0221729804303249,0.0215193239983389,0.0207436815754648,0.0168833314971907,197839.0,197327.0,198106.0,200325.0,201879.0,203512.0,205630.0,208385.0,211654.0,214319.0,216114.0,217848.0,2021.9,2023.5,2038.4,2056.5,2074.4,2089.9,2117.8,2146.3,2184.9,2201.1,2221.6,2236.5,117.5371020185919,41.0,41.1,41.9,45.7,48.2,44.7,42.8,49.5,51.7,53.1,60.7,52.2,54.7,52.0,3.4,3.8,3.7,3.6,2.6,2.5,1.5,1.8,2.1,3.0,1.2,2.6,3.1,3.8,1.951535190387016
65,08222,Mannheim,15064.0,16004.0,16195.0,16722.0,17157.0,17458.0,17897.0,18157.0,18541.0,18152.0,18720.0,19217.0,19469.0,19523.0,19921.0,19931.0,21107.0,21661.0,22054.0,4447248.0,4711481.0,4765775.0,4902120.0,5000654.0,5065684.0,5178019.0,5251190.0,5373889.0,5260958.0,5422376.0,5584329.0,5705305.0,5772265.0,5941721.0,6035413.0,6443550.0,6636569.0,6807624.0,31975.0,31703.0,34943.0,35421.0,34891.0,33320.0,31321.0,0.1081482383421441,0.106290672451193,0.1153950305800298,0.1160275287358204,0.1138781092010483,0.1079421026033095,0.1010309211842045,0.0244741408176311,0.0250513801392711,0.0261911681175118,0.0207120652775639,0.0210484057848029,0.0199135685685037,0.0213700026450418,310737.0,311601.0,312353.0,290588.0,293043.0,295659.0,298267.0,302812.0,305281.0,306389.0,308684.0,310014.0,2147.8,2152.1,2160.4,2010.6,2032.5,2046.7,2068.5,2109.4,2102.4,2124.6,2134.0,2142.9,81.80212257287359,24.4,27.2,27.2,29.7,30.9,32.7,47.8,33.3,35.9,33.8,36.2,36.1,36.2,37.1,8.2,8.7,7.5,6.8,5.7,7.0,6.1,5.8,7.1,6.1,7.3,8.5,8.4,8.0,1.9416617014233697
66,09764,Memmingen,17363.0,18551.0,18488.0,19152.0,19585.0,20109.0,20809.0,21375.0,21703.0,21127.0,21528.0,22464.0,23724.0,24280.0,25642.0,26430.0,26093.0,26367.0,27460.0,712525.0,762477.0,762736.0,790641.0,809289.0,830888.0,859188.0,881872.0,894978.0,872102.0,888623.0,926580.0,982101.0,1011551.0,1076640.0,1123850.0,1123742.0,1143864.0,1198738.0,3393.0,3072.0,3090.0,3032.0,2886.0,2708.0,2768.0,0.0814411214055974,0.0731655036082597,0.0726699748359634,0.0704019318735923,0.0665252869853856,0.0620332615567874,0.0629534444722418,0.0092650376842206,0.0082644628099173,0.0082312269231673,0.0076624793925743,0.0086210870868101,0.0062308150455857,0.0056630808069321,41097.0,41029.0,41076.0,41248.0,41397.0,41662.0,41987.0,42521.0,43067.0,43382.0,43654.0,43969.0,584.8,585.8,584.9,587.9,592.3,595.6,601.7,610.8,617.5,620.0,625.3,629.0,64.85409328809341,24.4,24.3,23.3,27.1,30.6,42.5,23.9,22.3,23.9,19.3,24.6,24.3,24.4,24.4,11.4,6.9,6.2,5.4,8.1,5.9,2.7,6.6,5.6,7.6,6.4,8.9,8.4,6.0,2.072317067029259
67,05116,Mönchengladbach,16207.0,16690.0,16584.0,16976.0,17281.0,17315.0,17465.0,17468.0,18155.0,17751.0,18298.0,18886.0,18864.0,18838.0,19248.0,19231.0,19692.0,20155.0,20841.0,4249684.0,4368184.0,4339433.0,4435234.0,4503215.0,4501853.0,4530154.0,4516676.0,4673208.0,4551362.0,4681794.0,4820716.0,4809586.0,4808573.0,4930204.0,4969728.0,5129106.0,5271737.0,5456500.0,22516.0,22409.0,23515.0,22182.0,21546.0,19938.0,19542.0,0.0882084471066642,0.0874866285107479,0.0909935184289445,0.0851643816156737,0.0823759257064425,0.0761512636495926,0.0748036318537459,0.0129789742966947,0.0156514745726979,0.0131063171132823,0.0109459765569509,0.0132246508409256,0.0103658606452499,0.0093590666197118,259349.0,258460.0,257963.0,255256.0,254961.0,255259.0,256142.0,258425.0,260461.0,261557.0,261821.0,261244.0,1518.7,1515.1,1513.6,1495.1,1496.6,1498.6,1506.7,1525.2,1530.6,1538.0,1533.7,1531.3,41.99420372099876,27.1,27.4,28.9,30.3,31.5,33.6,36.9,45.5,38.2,38.7,39.4,41.1,42.9,40.5,8.0,8.9,8.4,7.7,8.3,7.3,6.1,7.1,6.8,8.3,6.7,7.4,9.3,8.9,2.046388509897795
68,05117,Mülheim an der Ruhr,18073.0,18567.0,18312.0,18752.0,19129.0,19739.0,20227.0,20509.0,20805.0,19949.0,20088.0,20892.0,21120.0,21266.0,21644.0,21659.0,21882.0,22410.0,23153.0,3130662.0,3201461.0,3150891.0,3211508.0,3258073.0,3353554.0,3426848.0,3464156.0,3502266.0,3343255.0,3356876.0,3487203.0,3521243.0,3543982.0,3611844.0,3642853.0,3722237.0,3834414.0,3960906.0,13249.0,13570.0,14518.0,14037.0,12243.0,11285.0,9647.0,0.079503381399005,0.0813188393638314,0.0863175042956603,0.08251865002616,0.0715542282043939,0.065965991126595,0.0564958185949542,0.0197483303029757,0.0208061171902153,0.0232352119291528,0.0192114375069809,0.0189186503877826,0.0180800009352732,0.0125325025182131,168645.0,167712.0,167622.0,166919.0,166729.0,166647.0,166874.0,168193.0,170107.0,171101.0,171073.0,170756.0,1843.4,1834.5,1833.1,1827.4,1825.7,1825.6,1830.7,1854.5,1872.7,1876.3,1872.0,1869.3,70.6633280714292,34.6,32.7,37.6,34.9,43.1,42.7,44.9,54.8,49.3,47.8,45.6,47.8,47.4,44.9,4.9,7.7,4.8,4.7,4.7,3.4,4.2,3.4,4.6,5.6,4.9,4.7,6.8,7.1,1.9885575798497652
69,09162,München,22551.0,23437.0,23082.0,23362.0,23749.0,24397.0,24714.0,24848.0,24868.0,23956.0,24621.0,25282.0,26163.0,26169.0,29070.0,27346.0,30680.0,31751.0,32766.0,26971033.0,28407561.0,28245164.0,28806728.0,29442139.0,30375160.0,31317460.0,32117426.0,32528746.0,31547368.0,32734212.0,34200767.0,36015742.0,36586115.0,41241932.0,39378118.0,44710859.0,46362530.0,47961876.0,102667.0,110208.0,133672.0,114710.0,97035.0,99802.0,90229.0,0.0734347015032129,0.0776818377258213,0.0928288736742031,0.0787118457519551,0.0664545909037988,0.0681812902811499,0.0610535318807443,0.0090782162864287,0.0099611619005998,0.0110522138108574,0.0125262378537349,0.0115383825171041,0.0116267948467454,0.0093134226557599,1318012.0,1321246.0,1342177.0,1352764.0,1376614.0,1398072.0,1418710.0,1439983.0,1457341.0,1460170.0,1463774.0,1477867.0,4274.5,4282.2,4355.3,4393.0,4468.3,4531.2,4601.2,4668.1,4712.8,4686.2,4736.1,4777.0,72.94051369850101,27.8,29.9,30.3,31.7,32.2,47.8,32.6,32.8,32.8,33.0,33.9,35.3,35.8,35.7,8.4,7.9,7.3,7.8,7.2,5.0,6.9,6.0,6.3,6.0,5.4,5.9,6.3,5.5,1.8512499437085237
70,05515,Münster,16708.0,17100.0,17136.0,17915.0,18649.0,19043.0,19540.0,19646.0,20484.0,20005.0,20660.0,20742.0,20718.0,20366.0,20881.0,21852.0,21652.0,22143.0,22954.0,4446136.0,4573625.0,4613409.0,4846131.0,5056698.0,5177599.0,5334576.0,5385821.0,5635679.0,5531573.0,5776083.0,5964762.0,6111772.0,6072118.0,6283975.0,6689221.0,6732481.0,6924285.0,7206090.0,28777.0,30505.0,29833.0,29738.0,29475.0,25753.0,26310.0,0.0965172360592177,0.101364710260747,0.0974587483543443,0.0956381073058406,0.0942587695033306,0.082031859692488,0.0835752812843465,0.0104744527995599,0.0138198928036206,0.0134886592684305,0.0113718591510341,0.014748819167069,0.0079824424490107,0.009221552321112,273106.0,274287.0,276897.0,287572.0,294996.0,298154.0,300943.0,306109.0,310943.0,312703.0,313939.0,314806.0,904.1,909.5,923.6,968.5,979.0,988.2,996.4,1022.3,1028.2,1033.9,1036.4,1039.6,84.85078430846546,41.5,40.3,42.5,41.6,44.6,46.8,47.0,59.1,51.3,50.4,51.4,51.5,52.9,51.4,6.0,6.9,4.6,6.7,4.2,4.5,4.5,3.7,4.7,5.7,5.3,5.9,7.2,6.3,1.957587264692766
71,01004,Neumünster,14766.0,15487.0,15216.0,15324.0,15032.0,15438.0,15697.0,16022.0,16142.0,16198.0,16146.0,16495.0,17037.0,17403.0,17956.0,18121.0,18795.0,19275.0,19775.0,1185428.0,1238995.0,1215424.0,1219011.0,1188634.0,1214304.0,1230065.0,1252058.0,1254964.0,1253945.0,1248038.0,1274049.0,1313171.0,1340109.0,1388380.0,1420594.0,1493064.0,1532486.0,1570313.0,11737.0,13078.0,17418.0,14524.0,9751.0,10688.0,11397.0,0.1524186741120706,0.1691346688566144,0.2221882055795798,0.1828321101725852,0.1226417467424661,0.1345909256903955,0.1427444202299541,0.0174534121160963,0.0157133065194056,0.0154095391170129,0.0165284054431702,0.0166775670372792,0.0187379582173754,0.021229428120538,77256.0,76936.0,76943.0,77238.0,77076.0,77005.0,77323.0,78393.0,79439.0,79508.0,79411.0,79842.0,1076.4,1073.5,1072.6,1077.8,1074.3,1075.8,1083.2,1105.6,1112.4,1107.1,1109.2,1119.1,55.852640373480526,27.7,31.2,31.2,35.8,35.1,36.7,37.0,36.7,44.0,43.7,52.6,44.5,44.6,46.0,8.9,8.4,9.8,5.8,5.8,7.8,5.2,8.8,6.1,6.9,6.1,7.2,9.4,10.4,2.0038791397281965
72,07316,Neustadt an der Weinstraße,18114.0,19249.0,18695.0,18845.0,19132.0,19601.0,20487.0,21072.0,21271.0,21760.0,21928.0,22719.0,23258.0,23206.0,23549.0,24875.0,24367.0,25042.0,25966.0,970867.0,1030517.0,1000051.0,1008633.0,1023502.0,1044982.0,1087666.0,1118708.0,1130272.0,1153941.0,1153429.0,1187908.0,1216299.0,1214471.0,1235903.0,1312949.0,1294008.0,1334276.0,1382700.0,4004.0,3977.0,4258.0,3847.0,3777.0,4035.0,3752.0,0.0765085795085412,0.0757783621051027,0.0806714410215603,0.0724413896996516,0.0708883091533567,0.075773224915964,0.0705183625906852,0.0120762792830664,0.0119278990892115,0.0144367397976582,0.0134638922888616,0.0128000600589328,0.0132391879964695,0.0126113596210953,53909.0,53593.0,53002.0,52287.0,52295.0,52334.0,52482.0,52782.0,53105.0,53281.0,53251.0,53206.0,458.2,457.1,451.4,446.8,446.4,447.5,448.9,452.6,454.4,455.7,453.9,454.9,47.88508988853392,43.3,43.2,48.8,44.9,57.9,57.7,52.6,53.0,56.6,51.9,62.0,55.3,64.6,64.0,7.2,4.9,7.3,5.9,4.0,4.8,5.1,7.0,5.0,5.0,2.6,4.0,3.9,6.2,2.1135615937614234
73,09564,Nürnberg,17756.0,18429.0,18240.0,18548.0,18747.0,18880.0,19143.0,19456.0,19940.0,19712.0,20387.0,20918.0,20878.0,20667.0,20985.0,21491.0,21749.0,22016.0,22748.0,8467765.0,8812566.0,8748569.0,8898682.0,8993371.0,9093226.0,9254634.0,9425014.0,9667756.0,9543589.0,9871471.0,10195646.0,10284775.0,10271521.0,10492132.0,10864442.0,11109682.0,11303522.0,11755734.0,44755.0,46079.0,48359.0,46694.0,43750.0,42591.0,39504.0,0.0900504829989597,0.0921627924652081,0.095661135771991,0.0914131111467848,0.0852137159997273,0.0824156367372765,0.0762084079264152,0.0124145119004263,0.0141047334461392,0.0149824736313211,0.0128777882623795,0.0125454067372398,0.0102247945462602,0.0087312488425211,503402.0,502884.0,504070.0,487405.0,492603.0,496999.0,499974.0,505524.0,510802.0,513415.0,516783.0,518368.0,2701.9,2702.4,2713.2,2628.8,2655.8,2676.8,2688.4,2736.2,2744.0,2763.2,2780.2,2780.2,162.99652208021018,21.4,23.6,24.4,27.8,27.2,42.2,28.5,29.8,29.6,30.5,31.3,30.1,30.4,28.8,12.3,11.1,11.1,9.7,9.4,6.6,7.9,7.5,8.5,7.4,6.9,8.4,9.3,9.0,1.894762448454316
74,05119,Oberhausen,14071.0,14640.0,14630.0,14801.0,15002.0,14947.0,14912.0,14981.0,15465.0,15459.0,16000.0,16454.0,16501.0,16692.0,17006.0,17292.0,17629.0,18103.0,18719.0,3110131.0,3228729.0,3215833.0,3239911.0,3270131.0,3247828.0,3230104.0,3229951.0,3313093.0,3286152.0,3377434.0,3461502.0,3467450.0,3497860.0,3557634.0,3633284.0,3722445.0,3826941.0,3952157.0,18633.0,18938.0,18936.0,17419.0,16470.0,15884.0,15053.0,0.0889186880520732,0.0905279762900642,0.0901229338498807,0.0824927305619488,0.0779084398444669,0.0752346939742144,0.0714099346764897,0.0129133242027,0.0152345897368483,0.015125194538177,0.0109586186646965,0.010307376467583,0.0092882922993852,0.0095637034682656,216437.0,214880.0,213505.0,210373.0,210131.0,209551.0,209195.0,210113.0,211158.0,211402.0,211126.0,210797.0,2796.9,2775.6,2761.6,2727.1,2723.8,2712.0,2714.6,2736.2,2742.0,2742.5,2734.8,2734.0,59.04440724774234,23.5,25.3,27.1,28.5,31.1,34.0,36.7,44.6,40.5,39.5,41.3,41.9,42.7,41.8,9.4,6.5,7.4,7.4,6.3,7.8,5.2,4.7,4.7,5.9,5.3,5.5,7.2,7.3,2.027765535478184
75,06413,Offenbach am Main,15313.0,15638.0,15699.0,15896.0,15891.0,16347.0,16562.0,16942.0,17034.0,17122.0,17361.0,17200.0,17600.0,17426.0,17312.0,17561.0,18032.0,18273.0,18739.0,1736070.0,1781056.0,1795330.0,1818257.0,1813575.0,1860936.0,1862964.0,1889427.0,1905391.0,1913359.0,1946327.0,1957364.0,2039886.0,2057505.0,2079107.0,2148753.0,2238886.0,2295503.0,2392996.0,13343.0,12709.0,12849.0,11607.0,11987.0,10530.0,9927.0,0.1130054033910937,0.1058236743938182,0.105008948929806,0.0934827080749343,0.0954196650321594,0.0824582423003735,0.076649268021496,0.0241882209461862,0.0214495070610178,0.022956661027615,0.0180248385174207,0.0251066675157613,0.0167109106428297,0.0168169744888504,118602.0,119156.0,119621.0,113803.0,115900.0,118074.0,120096.0,122361.0,124162.0,125624.0,127701.0,129512.0,2650.4,2645.8,2682.9,2558.6,2605.1,2655.4,2695.2,2756.4,2776.0,2822.1,2868.6,2902.9,153.14727774148798,25.6,26.484987893462467,27.0,26.7,32.2,32.3,29.7,37.3,36.9,38.2,32.4,29.8,26.3,31.0,15.7,7.40722891566265,9.5,11.9,10.0,8.8,9.3,6.2,7.8,6.8,7.8,6.8,7.4,5.4,2.0490428049042806
76,03403,Oldenburg,14346.0,14774.0,14971.0,15451.0,15551.0,16026.0,16554.0,16716.0,17028.0,17251.0,17468.0,17725.0,17937.0,18009.0,18381.0,18819.0,19296.0,19545.0,20091.0,2182661.0,2256872.0,2302264.0,2390815.0,2409943.0,2481656.0,2565576.0,2595815.0,2651265.0,2697917.0,2745028.0,2793153.0,2837278.0,2865789.0,2945653.0,3055583.0,3179426.0,3252197.0,3368218.0,14458.0,14124.0,14598.0,14816.0,13583.0,12997.0,12914.0,0.0908542486206593,0.0881323357814537,0.0899063244831217,0.0899187356998501,0.081630568042501,0.0775264545530463,0.0765755081710585,0.01133635803788,0.0113753361745674,0.0105254081752058,0.0107361125440763,0.0107154018125435,0.0100211159228374,0.0097246270249756,159750.0,160626.0,161577.0,157587.0,158182.0,159134.0,160259.0,162369.0,164771.0,166396.0,167646.0,168644.0,1556.6,1566.8,1574.8,1531.4,1540.5,1549.8,1562.4,1590.7,1607.4,1620.7,1631.7,1640.1,56.67819914973872,33.5,36.9,34.8,38.8,41.5,51.8,45.5,43.3,46.3,48.7,51.2,46.6,47.4,52.2,7.2,6.6,7.8,6.7,6.2,4.6,4.7,6.0,4.5,6.1,5.2,5.4,5.3,4.5,1.9586453642588368
77,03404,Osnabrück,15103.0,15687.0,15900.0,16525.0,16695.0,17140.0,17579.0,17678.0,18118.0,18417.0,18606.0,19088.0,19466.0,19685.0,19749.0,19903.0,20484.0,20768.0,21428.0,2403554.0,2484439.0,2512099.0,2612062.0,2629210.0,2676038.0,2723736.0,2723271.0,2785808.0,2829716.0,2858451.0,2941748.0,3018591.0,3070233.0,3092827.0,3177557.0,3343688.0,3410587.0,3526278.0,17752.0,19145.0,17756.0,17527.0,17176.0,17602.0,17049.0,0.1138167596332628,0.1222494668148091,0.1112182900093955,0.107371490532171,0.1045901279974668,0.1069633752833295,0.1033272727272727,0.0184586779508879,0.0196224921139675,0.0178202317569683,0.0158910051030097,0.0178356127680822,0.0210195611353844,0.0157515151515151,162816.0,163100.0,163597.0,154116.0,155069.0,155970.0,156606.0,159650.0,163237.0,164222.0,164561.0,165000.0,1363.0,1364.9,1369.9,1289.8,1299.0,1304.8,1309.7,1355.6,1369.5,1372.1,1375.2,1379.4,120.55471202954882,36.4,38.3,34.8,40.9,39.2,51.8,40.5,42.2,40.7,46.4,41.6,43.7,44.0,43.7,7.0,6.5,6.7,4.9,7.1,4.9,5.5,4.6,4.2,6.3,5.0,4.7,4.5,5.4,1.938695494231564
