,kreis_key,border_vic
0,09361,86.20744241595905
1,09561,199.5702943300976
2,09661,167.81547353408138
3,09761,99.62049233907587
4,08211,26.43375810479836
5,09461,166.7447382018164
6,09462,91.29312191443707
7,11000,103.17581699332821
8,05711,179.58254624396562
9,05911,89.0850495760613
11,05314,99.8207297164801
12,05512,57.51871440848568
13,12051,199.50106397553913
14,03101,209.9217491735335
15,04011,75.80582990396081
16,04012,26.707920778016003
17,14511,49.28062630695135
18,09463,158.9569935598018
20,12052,41.105969437355476
21,06411,126.85511369210626
22,03401,75.4583869495814
23,15001,171.6108465191398
25,05913,104.37241789503169
26,14612,44.198697745613266
27,05112,62.70295610604581
28,05111,79.07838138486959
29,03402,14.639676924270493
30,16051,177.4932281900574
31,09562,166.77917139434805
32,05113,76.25997985488924
33,01001,15.17155603001318
34,07311,76.8279391246007
35,12053,17.790518118780366
36,06412,148.58057084104775
37,08311,34.864868996651836
38,09563,171.86470277995508
39,05513,70.33993012602451
40,16052,82.33675213867643
41,05914,120.90424987690119
42,15002,142.96352275169667
43,02000,108.81343107025235
44,05915,120.28094641222549
45,08221,89.35855289805505
46,08121,128.18549842805285
47,05916,82.8028833807026
49,09464,58.82241026303104
50,09161,140.73608488612228
51,16053,121.85375912175853
52,07312,51.95361163314835
53,08212,41.49846414144267
54,06611,286.3934819449683
55,09762,44.90081178132468
56,09763,42.7881952613718
57,01002,24.946947816208684
58,07111,141.1207630245697
59,05315,98.91209540532991
60,05114,51.5956336710874
61,07313,32.59497688438644
62,09261,94.67548850681679
63,14713,113.80494020206669
64,05316,106.36096131890385
66,01003,48.956270606945225
67,07314,73.72957686681659
68,15003,214.55449691713275
69,07315,117.5371020185919
70,08222,81.80212257287359
71,09764,64.85409328809341
72,05116,41.994203720998755
73,05117,70.6633280714292
74,09162,72.94051369850101
75,05515,84.85078430846546
76,01004,55.852640373480526
77,07316,47.88508988853392
78,09564,162.99652208021018
79,05119,59.04440724774234
80,06413,153.14727774148798
81,03403,56.67819914973872
82,03404,120.55471202954882
83,09262,17.300660276980913
84,08231,73.75160153559557
85,07317,22.40330847095697
86,12054,144.1844816794552
87,09362,87.2323791606986
88,05120,112.14983872363841
89,09163,33.864919059919615
90,13003,14.943585245188912
91,03102,231.03917792055353
92,09565,173.19848684681037
93,09662,240.12027679062427
94,13004,48.83280013846053
95,05122,104.98019896627041
96,07318,62.646365966475756
97,09263,67.00780937136045
98,08111,125.49111942293644
99,16054,193.01730090210592
100,07211,31.389467264921525
101,08421,103.4668173015175
102,09363,45.64315704028337
103,16055,149.08705864188462
104,06414,129.29321805473344
105,03405,15.482946583683342
106,03103,188.3656198158737
107,07319,86.44205189044213
108,05124,102.7320705290772
109,09663,230.45547008671318
110,07320,19.833970630426883
0,05334,19.205939625984445
2,07131,87.44992740559782
3,09771,112.59757376028345
5,08425,101.35736457804194
6,16077,72.241423577276
8,07132,168.45831442596682
9,15081,150.39169520414285
12,09171,24.664496455370255
14,07331,92.34228720795636
15,09371,88.90011209235104
20,03451,52.3240441416806
21,15082,167.91549159830578
26,09571,195.70688897996538
30,09671,178.54646930107612
32,09772,97.32680592355044
35,03452,31.9263697036197
37,07332,58.50488950164897
38,09672,256.27882151277595
41,07133,87.13878169186216
42,09173,32.96993008388034
44,09471,168.3573843986802
45,12060,60.79071501014267
48,14625,49.212371009632875
52,09472,96.01433641567033
58,09172,22.210702306436264
62,06431,103.12413262346118
63,07231,69.10501409649758
65,08426,69.80220418977828
66,07134,71.87863520157708
67,08115,102.48999087561411
69,08435,17.062988742746597
72,15083,200.14450504018407
79,05554,29.118173710849646
82,08315,46.94041696434084
83,15084,117.28798256012944
89,08235,70.01790878165416
90,03351,188.03881385220754
91,09372,26.7490104489115
95,03453,87.72051425972583
96,09473,161.09029579210977
98,07135,99.17721313103179
100,05558,67.28833439169712
102,03352,33.878791981441836
103,09174,97.92017861019178
104,12061,97.88365359343416
108,06432,132.99057514785105
110,09271,54.26371531410859
111,03251,110.61761707320039
113,09773,123.94575416146792
115,09279,66.75450306374172
117,01051,38.63085202661247
119,09779,146.54608224595881
121,07333,74.46072841274339
123,05358,45.19987642535926
127,09175,60.184532698586
128,16061,273.00654583587595
131,09176,156.71166606735454
132,07232,34.84335422533693
134,12062,107.81867616092647
137,08316,36.72323645523729
138,03454,43.20470634039404
139,05954,106.34345990121108
141,08236,76.6246060636966
142,09177,82.9994753740234
143,09572,171.63736431971523
145,14521,27.24860723327608
154,08116,116.1163713638349
156,05366,44.93893305029238
158,09474,141.3036087464777
161,09178,102.82531867781398
162,08237,65.40823655415997
166,09272,24.957244864231235
169,03455,28.200046918320915
170,06631,262.27716791108094
171,09179,90.23090793085318
172,09573,185.2558488711701
173,09180,25.178854844715705
174,07334,31.734564425504054
175,06531,201.11841672178963
176,03151,175.39971815168798
177,08117,124.44625792705469
178,14626,37.98221987443857
184,03153,255.8353126963673
187,16067,206.53033971738566
188,03159,295.3370924993587
192,03456,15.958942595535332
193,16076,70.24288668188974
195,06433,118.64185731065254
196,09774,100.7573153579605
198,05754,161.09270844167608
199,03252,206.68776133711376
200,03241,193.52196723595753
201,03353,134.9251919161759
202,15085,239.78935788024978
206,09674,197.39790859931585
210,12063,181.5055564618996
213,03358,152.70318429725765
214,08135,137.22595636663863
215,08125,129.66230111114945
216,05370,24.318878172217016
219,03154,201.39492804949046
220,05758,169.21502438788238
221,06632,289.3430592106057
223,01053,79.01005328446506
224,16069,186.8942547165298
225,03254,237.54941459738114
227,05958,194.07746340683354
228,06434,158.50161581276927
230,09475,65.74850483154269
235,08126,177.66641578224326
237,03255,236.15841863450464
238,05762,236.3467338889998
240,16070,170.55359213018534
243,15086,211.13755446173232
246,07335,49.67027112672606
247,08215,59.857713454971616
248,06633,274.8760307637806
251,09273,122.20729788862194
256,09675,239.44447923902828
257,05154,24.773574995512934
259,08335,24.91950402577164
262,09476,115.34724677280597
264,09477,100.3921685976623
267,07336,52.100473773595546
268,16065,201.22805578194865
271,06532,192.7893786329138
274,09181,67.03681829534118
275,09274,92.72449557956801
280,03457,39.559008246468224
281,14729,96.14212553768093
287,09478,140.89589530833734
289,06533,165.04711130743544
291,09776,17.84475313766787
292,05766,197.23650669134045
293,08336,25.370083003872875
294,03354,114.8258668815738
295,08118,119.0936879487456
297,13076,70.50615720544077
303,03355,111.77748352634241
304,06435,200.59462887271528
308,09677,214.79232176926357
309,08128,198.87227580962426
311,06436,137.35048140338
